L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.0325,0.095,-0.06125,-0.025345,0.0376425,0.020979999,0.00375,-0.055,0.11375,9.25e-05,0.0001225,4.5e-05,1742102959.6905532,user_1
-0.015,0.12625,-0.16,0.015685,-0.014755,-0.0019675,0.0025,-0.0525,0.11375,-0.000107500004,-0.0002125,0.00045750002,1742102959.80782,user_1
-0.16375,0.0425,0.33625,0.0699625,-0.1584325,-0.013015,0.00875,-0.06625,0.11375,-0.0009625,-1.5e-05,0.00023,1742102959.917796,user_1
0.0075,0.085,0.105,0.002885,0.0726775,0.000245,0.0025,-0.05,0.11375,-0.0015875,9.25e-05,0.0004425,1742102960.0316968,user_1
0.01625,0.09375,-0.07125,-0.045745,0.0667425,0.029845,0.005,-0.05125,0.1125,-0.0001225,-0.0001225,0.0001975,1742102960.147239,user_1
-0.01125,0.12,-0.12125,0.004135,-0.011445,0.0058449996,0.00375,-0.05375,0.11375,-0.0006875,-0.0002125,0.000655,1742102960.2664971,user_1
-0.05,0.06875,-0.07125,0.0544575,-0.1669775,-0.0169525,0.00875,-0.06625,0.11625,-0.0003975,-7.75e-05,-0.00064,1742102960.373902,user_1
0.0025,0.11875,0.08875,0.023575,0.0081625,-0.0068975003,0.00375,-0.055,0.11,-0.00154,-1.5e-05,0.00061,1742102960.487693,user_1
0.04375,0.085,0.01875,-0.025757499,0.0626675,0.00566,0.005,-0.05125,0.11375,-0.00033500002,-0.000245,0.0003975,1742102960.607456,user_1
0.03375,0.11,-0.09,-0.0272675,0.043212503,0.022385,0.0025,-0.055,0.1125,-0.0003975,-0.0002125,0.00052,1742102960.715722,user_1
-0.01625,0.12875,-0.16125,0.0269925,-0.0532525,-0.010024999,0.00375,-0.0525,0.11375,-0.000107500004,-0.000107500004,1.5e-05,1742102960.829663,user_1
-0.0025,0.085,0.39875,0.0219275,0.0626075,0.0110775,0.00375,-0.04,0.11,-0.00016750001,-1.5e-05,-3e-05,1742102960.947768,user_1
0.04625,0.06,0.06125,-0.00946,0.0838175,0.013274999,0.00125,-0.04875,0.115,0.0,4.5e-05,1.5e-05,1742102961.057527,user_1
0.0225,0.10125,-0.0925,-0.036835,0.055724997,0.0246125,0.00375,-0.05375,0.1125,0.000275,0.0001225,-0.0001525,1742102961.1706,user_1
-0.015,0.1325,-0.16625,0.0202475,-0.0397175,-0.0025025,0.00375,-0.0525,0.11375,0.0001375,-1.5e-05,3e-05,1742102961.287554,user_1
0.07,0.12375,0.365,0.011735,0.0561525,0.0101925,0.00625,-0.04375,0.1075,-0.00059500005,9.25e-05,0.00032,1742102961.399422,user_1
0.035,0.06,0.11375,0.009705,0.05394,0.0034325,-0.0,-0.05,0.115,-0.0007025,0.0004125,-0.00035,1742102961.512814,user_1
0.03375,0.0875,-0.02375,-0.031432502,0.07553,0.0213475,0.00625,-0.0525,0.1125,0.00023,6e-05,-0.0003975,1742102961.62768,user_1
-0.00375,0.12125,-0.1275,-0.0136725,0.0178525,0.018432502,0.0025,-0.05125,0.11375,-0.0010825,-0.00033500002,0.00064,1742102961.740726,user_1
-0.08375,0.045,-0.115,0.055115003,-0.155,-0.02658,0.00625,-0.06,0.11625,0.0028074998,-0.0004725,-0.00154,1742102961.854717,user_1
0.00125,0.1425,0.1025,0.027755,0.0004725,-0.0024100002,0.0025,-0.06125,0.1125,-0.001175,0.000655,-1.5e-05,1742102961.968687,user_1
0.0275,0.07375,0.03625,-0.0452125,0.0764925,0.0125275,0.00375,-0.0525,0.11375,0.00048750002,-0.00026,0.00029,1742102962.086803,user_1
-0.00125,0.1225,-0.14875,-0.0309,0.0478825,0.022827499,0.00125,-0.05375,0.1125,-0.0007025,-0.0004425,0.00113,1742102962.195609,user_1
-0.0275,0.08875,-0.13625,0.039977502,-0.105332494,-0.01271,0.0,-0.05625,0.11625,-0.0004125,9.25e-05,-0.00058,1742102962.309599,user_1
0.00625,0.0425,0.11,0.022645,-0.09285,-0.025742501,0.00375,-0.06,0.1175,-1.5e-05,0.000535,-0.0013725,1742102962.427897,user_1
0.025,0.07625,0.05875,-0.054932497,0.072160006,0.00975,-0.00125,-0.05375,0.115,0.000565,-3e-05,-6e-05,1742102962.537724,user_1
-0.00375,0.1075,-0.09,-0.0513,0.082260005,0.032424998,0.0025,-0.05375,0.11375,-0.0004425,-0.000245,-4.5e-05,1742102962.6517172,user_1
-0.0375,0.09875,-0.18625,0.043837503,-0.072160006,-0.02176,0.00125,-0.0475,0.11625,-0.00033500002,-0.0001525,-0.0003975,1742102962.76657,user_1
0.15625,0.06625,0.08625,0.0373375,-0.042632498,-0.0440525,0.00875,-0.045,0.10625,0.00093,-0.0005025,-0.0012975,1742102962.88727,user_1
0.04125,0.075,0.07375,-0.0196375,0.060165,0.01625,-0.0025,-0.04875,0.11625,0.0001375,-0.00032,-0.000245,1742102962.9936872,user_1
0.0025,0.1,-0.07375,-0.04927,0.062392503,0.0295875,0.00375,-0.0525,0.11375,-0.0010825,-0.0003825,0.0001225,1742102963.107816,user_1
-0.04,0.0825,-0.18625,0.0193625,0.0065925,-0.018432502,0.0,-0.0475,0.11625,-0.0016475001,-0.0006875,0.0007625,1742102963.221614,user_1
-0.14,0.0325,0.02875,0.0579375,-0.21243249,-0.0246725,0.01375,-0.06375,0.115,0.00093,-3e-05,-0.00087,1742102963.3356009,user_1
0.02375,0.09125,0.14375,-0.0018,0.0520625,0.01323,-0.0,-0.055,0.11375,-0.00142,0.00032,0.0007625,1742102963.449619,user_1
-0.02,0.11125,-0.0725,-0.054932497,0.0806275,0.0295875,0.005,-0.05,0.11375,0.000565,-4.5e-05,0.0003975,1742102963.567223,user_1
-0.03375,0.09125,-0.17125,0.001405,0.001405,-0.00441,0.00125,-0.05,0.11375,-0.0013425,-0.00064,0.0010975,1742102963.6776042,user_1
-0.04,0.05375,-0.10125,0.053055,-0.1398475,-0.0210425,-0.00125,-0.04625,0.11625,0.003905,0.0016325001,-0.001115,1742102963.7916238,user_1
0.00875,0.105,0.09875,0.002625,-0.010665,-0.0127575,0.00125,-0.06125,0.1175,-0.0018,0.0004125,-0.00035,1742102963.907954,user_1
0.01875,0.1,0.01375,-0.0378725,0.068330005,0.02034,0.0,-0.0525,0.1175,0.00093,0.000107500004,0.0001975,1742102964.027126,user_1
0.01625,0.1125,-0.095,-0.022459999,0.0372,0.010255001,0.0,-0.05125,0.11375,-0.0007175,6e-05,0.0007025,1742102964.1325178,user_1
0.00125,0.10125,-0.10875,0.0124975005,-0.0199575,-0.0055225003,0.0025,-0.0475,0.11625,0.000305,0.000107500004,-0.000365,1742102964.2513878,user_1
