L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.0175,-0.0025,0.1225,-3e-05,-0.0003825,-0.0019525,-0.16375,0.09625,0.37375,-0.1021275,-0.025557501,-0.012069999,1742092334.667569,user_1
0.0175,0.00375,0.1225,0.00026,0.00032,0.0007025,0.00375,0.0475,0.135,0.0682225,-0.011765,0.0511325,1742092334.788002,user_1
0.01875,0.00125,0.1225,0.0011900001,-3e-05,-0.000625,0.07375,0.05625,0.09375,0.001725,0.01651,0.030625,1742092334.901804,user_1
0.015,-0.00375,0.1225,0.000535,-4.5e-05,-0.00029,0.13625,0.08625,0.0825,-0.007035,0.0166625,0.01001,1742092335.00836,user_1
0.01625,-0.0025,0.1225,-0.00016750001,0.000107500004,7.75e-05,0.15875,0.0575,0.07875,0.0050500003,0.000535,-0.0036624998,1742092335.122248,user_1
0.01375,0.00375,0.1225,0.000885,0.00048750002,0.0031275,0.0,0.08375,0.03625,-0.037215002,-0.0137625,-0.0643,1742092335.245878,user_1
0.025,-0.0125,0.12125,-0.0018475,-0.001175,-0.002135,-0.1525,-0.0625,0.26,0.0529625,0.0376275,0.0178075,1742092335.349975,user_1
0.01,-0.00625,0.1225,0.0009925,-0.0001825,-0.0007475,0.01875,-0.0,0.0825,0.022475,0.00154,0.023605,1742092335.4633868,user_1
0.01625,-0.00375,0.1225,-0.0002125,-0.000245,-0.000365,0.0925,0.07625,0.07375,0.0157925,0.0058899997,0.018157499,1742092335.5815911,user_1
0.01375,-0.005,0.12125,-0.00023,7.75e-05,0.00023,0.16,0.05,0.09875,-0.0048074997,-0.0010675,0.004365,1742092335.6913228,user_1
0.01625,0.00125,0.1225,-0.0013125,0.0007025,0.00174,0.15375,0.12375,0.0125,-0.00946,-0.0007625,-0.0470125,1742092335.8087192,user_1
0.01125,-0.00625,0.1225,0.00084,-0.0007175,-0.0033275,-0.325,0.13,0.5,-0.0455625,-0.0313275,-0.0172875,1742092335.922092,user_1
0.015,0.00125,0.1225,0.0021975,0.000625,0.000245,-0.03,-0.00875,0.12375,0.063994996,-0.0337975,0.032775,1742092336.041947,user_1
0.01625,-0.0025,0.1225,-0.00023,-9.25e-05,0.0002125,0.0575,0.0925,0.125,-0.002365,0.0004425,0.0317075,1742092336.146347,user_1
0.015,-0.00625,0.1225,0.00023,0.0001525,-0.00026,0.0925,-0.0125,0.14125,-0.00911,0.033875,-0.0063625,1742092336.266718,user_1
0.015,-0.00125,0.1225,-0.00079250004,4.5e-05,0.0001825,0.16375,0.0475,0.085,-0.0066374997,0.01152,-0.00702,1742092336.381048,user_1
