L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.01625,-0.01625,0.0675,-0.014085,-0.077470005,0.0055075004,0.05125,-0.02,0.0775,-0.0101775,-0.028672501,-0.0054025003,1742092766.194896,user_1
-0.005,0.01875,0.13625,-0.049607497,0.03508,-0.013305,-0.04375,0.06375,0.19625,-0.0114125,0.0313425,0.00435,1742092766.3096378,user_1
0.02625,-0.0025,0.09625,0.0018775001,0.034225,0.0013125,0.02,0.0025,0.1225,0.0096125,0.036895,-0.000825,1742092766.4293592,user_1
0.045,-0.0175,0.0725,0.00091500004,0.01303,-0.00264,0.045,-0.025,0.07375,0.0044699996,0.01773,0.0025175,1742092766.535743,user_1
0.0425,-0.02,0.07375,-0.0148625,-0.024735,0.001725,0.04875,-0.02375,0.07375,-0.0031575,-0.0248425,-0.00296,1742092766.649892,user_1
-0.19375,0.045,0.4175,-0.004685,-0.082595,-0.0039525,-0.09375,-0.125,0.2775,-0.017365,-0.084122494,0.0042275,1742092766.7686589,user_1
-0.00625,-0.05,0.12125,0.0343475,0.04538,0.0086975,0.0025,0.005,0.135,-0.0244,0.05275,0.000885,1742092766.8778958,user_1
0.04125,-0.01375,0.06125,0.0077675,0.01616,0.000365,0.03625,-0.02,0.08375,0.00409,0.02423,0.0049125,1742092766.991879,user_1
0.03125,-0.0125,0.07125,-0.013,-0.030015,-0.000275,0.05125,-0.015,0.075,0.0016325001,-0.010635001,-0.0003825,1742092767.107958,user_1
-0.14875,0.06875,0.3575,0.03128,-0.0620275,-0.0031275,0.00125,-0.02125,0.11,-0.0063775,-0.0939625,-0.0083775,1742092767.228101,user_1
-0.01125,-0.04375,0.13875,0.035035,0.040909998,0.0087425,-0.02125,-0.075,0.1575,-0.0048074997,0.048919998,0.00264,1742092767.333846,user_1
0.03,-0.0125,0.0825,0.011229999,0.0163575,0.00235,0.03125,-0.03375,0.085,-0.00052,0.0299825,0.0036475,1742092767.449342,user_1
0.04,-0.01375,0.0675,-0.0057675,-0.0093375,-0.003205,0.04625,-0.02375,0.07875,0.0016175,-0.004105,-0.00048750002,1742092767.5677922,user_1
-0.01875,0.00125,0.08375,-0.022765,-0.117095,0.00508,0.0125,-0.01625,0.10125,-0.016495,-0.070067495,-0.0065450002,1742092767.6758971,user_1
-0.01375,0.055,0.1575,0.002595,0.044677503,-0.0075075002,-0.02,-0.0775,0.1475,0.027665,0.021270001,0.0010975,1742092767.789811,user_1
